category,rating,label,text_
Home_and_Kitchen_5,5,OR,this knife is very sharp be careful worked perfect for what i needed
Home_and_Kitchen_5,5,OR,nice to travel with taking them to italy where ice is rather scarce
Home_and_Kitchen_5,3,OR,if their handles were a bit thickerstronger they will be a great product
Home_and_Kitchen_5,1,OR,do not buy quit working less than 2 months after it was purchased
Home_and_Kitchen_5,4,OR,not as sturdy as i had expected wobbles it does the job though
Home_and_Kitchen_5,5,OR,the blue color is much better than on picture good price and quality
Home_and_Kitchen_5,1,OR,the knob from the end of the rod broke not good quality product
Home_and_Kitchen_5,5,OR,they hold up my clothes the yellow stuff doesnt rub off good hangars
Home_and_Kitchen_5,4,OR,a little shorter then i expected but will try it out next christmas
Home_and_Kitchen_5,5,OR,love these sheets they are soft cotton feel fit our king waterbed 
Home_and_Kitchen_5,4,OR,as others mentioned  cord kinda small and the hose is kinda stiff
Home_and_Kitchen_5,5,OR,got this for my daughters new place  she seems to love it
Home_and_Kitchen_5,5,OR,these were really fun for an alice and wonderland themed party
Home_and_Kitchen_5,5,OR,this is a beautiful table runner and looks great on my antique table
Home_and_Kitchen_5,5,OR,worked as expected good price not much to say about a balloon weight
Home_and_Kitchen_5,4,OR,nice and easy to assemble it serves its purpose both functional and aesthetically
Home_and_Kitchen_5,5,OR,these are so useful and attractive  they made my old knives obsolete
Home_and_Kitchen_5,5,OR,works great and less than the shark brand wiil and have bought again
Home_and_Kitchen_5,5,OR,this is exactly as advertised does to get moldy  easy to clean
Home_and_Kitchen_5,4,OR,nice design great speed  it worked excellent for my home made tamales
Home_and_Kitchen_5,1,OR,smells good but it was broken and the glass is  cracked bad
Home_and_Kitchen_5,1,OR,i was sent a soap fish that looked nothing like the pictures cattie
Home_and_Kitchen_5,4,OR,great product does its job well holding my lunch several days a week
Home_and_Kitchen_5,5,OR,cute lunchbox great for preschooler fits plenty of food and easy to clean
Home_and_Kitchen_5,5,OR,nice quality i bought this to be used with my solo campfire stove
Home_and_Kitchen_5,5,OR,cant beat this time tested design  easy installation highly functional priced right
Home_and_Kitchen_5,3,OR,in terms of overall durability theyre great but they do scratch very easily
Home_and_Kitchen_5,5,OR,so far so good and no weird smell unlike so many plastic liners
Home_and_Kitchen_5,5,OR,fantastic design no debris falls out with the ends designed as they are
Home_and_Kitchen_5,5,OR,nice size  fits perfectly  love the added organization  they provide
Home_and_Kitchen_5,5,OR,i use this pot for most everything  this is my second purchase
Home_and_Kitchen_5,5,OR,very pleased with the product arrived in a timely manner exactly as shown
Home_and_Kitchen_5,5,OR,great for the mudrooma and as a towel rack and other wonderful projects
Home_and_Kitchen_5,5,OR,sooooooo cute i love them adorable well made and totally worth the price
Home_and_Kitchen_5,5,OR,i got these as a gift for my son
Home_and_Kitchen_5,5,OR,hygienic and great looks what else do you want from a toilet brush
Home_and_Kitchen_5,5,OR,i have this on my bar for rimming salt for margaritas looks sleek
Home_and_Kitchen_5,3,OR,returned because i thought i was ordering the bed and not the trundle
Home_and_Kitchen_5,5,OR,this clock is large easy to read inexpensive and gets the job done
Home_and_Kitchen_5,5,OR,great tool my knives are a sharp as when i purchased them new
Home_and_Kitchen_5,5,OR,super cute  great price have it in the blue and white too
Home_and_Kitchen_5,4,OR,bought as a gift for my daughter seems to be a great buy
Home_and_Kitchen_5,5,CG,very good buy for the price the only problem is that its kind of hard to put the
Home_and_Kitchen_5,1,CG,doesnt fit queen bed the material is too thick and thin for a queen bed
Home_and_Kitchen_5,5,CG,great product have had corelle for yearswonderful product
Home_and_Kitchen_5,5,CG,"keep cold drinks cold hot drinks hot cold drinks hot

the only reason i gave"
Home_and_Kitchen_5,5,CG,it was as exactly decribed as it was shown on the picture  the actual dimensions are just
Home_and_Kitchen_5,5,CG,not only does this ottoman look nice its comfortable and looks nice on my countertop
Home_and_Kitchen_5,4,CG,the glass is wonderful the colors are vibrant and the design is a nice touch
Home_and_Kitchen_5,5,CG,i bought this as a gift for my daughter and she loved it  its been a great
Home_and_Kitchen_5,5,CG,great product  service i use it everydayvery comfortable  i love itvery pretty
Home_and_Kitchen_5,1,CG,these curtains werent as wide as i expected  i was expecting a tighter curtain but the
Home_and_Kitchen_5,5,CG,easy to use pie edges are a little thin but i will keep that in mind when making
Home_and_Kitchen_5,5,CG,totally works for me i use it everyday it is very easy to clean i have
Home_and_Kitchen_5,4,CG,the colors are good and look good the materials are good and the quality is good
Home_and_Kitchen_5,5,CG,its so amazing how it looks on the wall  i will keep it for a long time
Home_and_Kitchen_5,5,CG,"these knives arent only nice theyre also very sharp

the blade is sharp and"
Home_and_Kitchen_5,5,CG,i love this set it looks great and the colors are vibrant  i have a large collection
Home_and_Kitchen_5,4,CG,great cupcake holder looked nice and sturdy but the instructions are a little misleading
Home_and_Kitchen_5,5,CG,my wife has been making cookies for the last two years and shes happy with the way shes
Home_and_Kitchen_5,3,CG,the pillow is excessively firm  i have an older version of this pillow that is a little larger
Home_and_Kitchen_5,5,CG,i grow my own spices and herbs and they are just what i needed for my kitchen
Home_and_Kitchen_5,5,CG,high quality works well solid material the only problem is that its not really a vacuum
Home_and_Kitchen_5,5,CG,handled heavy pans without tipping  the only problem is that its kind of hard to put
Home_and_Kitchen_5,3,CG,look nice but is too small for my likingvery good qualitynice sturdy and functional
Home_and_Kitchen_5,5,CG,just stunning clean and modern we have had this for a few months now and have been
Home_and_Kitchen_5,5,CG,really like this item  we have had it for a few months now and its
Home_and_Kitchen_5,5,CG,perfect for my white desk i love the look and feel of this chair
Home_and_Kitchen_5,5,CG,gorgeous industrial feel easy to use the only problem is that its not really a
Home_and_Kitchen_5,4,CG,exactly as described purchased as a gift and the recipient loved it
Home_and_Kitchen_5,5,CG,these are a nice size and a nice quality  i will keep them for the next couple of
Home_and_Kitchen_5,4,CG,knives look well in the kitchen the only problem is that its not really a strong one
Home_and_Kitchen_5,5,CG,very pretty and the size is perfect  it is thick enough to hold a small person and is
Home_and_Kitchen_5,5,CG,used this on my mattress and it kept the sheets comfortable  i also have a mattress that is
Home_and_Kitchen_5,4,CG,comfortable but made for a lot of use  ive had mine for a couple
Home_and_Kitchen_5,5,CG,so far this thing has been a great addition to my kitchen  i have a large kitchen
Home_and_Kitchen_5,3,CG,fit well  not as thick as the ones we have but its still a very nice one
Home_and_Kitchen_5,5,CG,these icetrays really are easyrelease and have the design to make them work
Home_and_Kitchen_5,1,CG,"the scale is not accurate it is just a bit too large

the scale has a"
Home_and_Kitchen_5,5,CG,i use this for doing some laundry and its a good size  its been a couple
Home_and_Kitchen_5,3,CG,these sheets are very thin and have a wide opening i will be purchasing a different size for
Home_and_Kitchen_5,5,CG,these are exactly what i needed the only problem is that they are small and the one i
Home_and_Kitchen_5,2,CG,loved it stopped working within a week and the only thing i did was turn it off
Home_and_Kitchen_5,5,CG,love it and so will my wife and i very good quality
Home_and_Kitchen_5,5,CG,make sure you followthe directions are very easy to follow i will keep my review for the
Home_and_Kitchen_5,5,CG,"the cushion works well for what it is intended to do

the only reason i gave it"
Home_and_Kitchen_5,4,OR,doesnt last very long you can only burn so long before it wont float
Home_and_Kitchen_5,5,OR,i use to make beer can chicken on the smoker  cleans up easily
Home_and_Kitchen_5,5,OR,soft soft soft  we love them  we would order again without hesitation
Home_and_Kitchen_5,5,OR,perfect small scale easy to use and compact size makes it convenient for travel
Home_and_Kitchen_5,5,OR,i love this pitcher perfect for tea and it doesnt drip all over everything
Home_and_Kitchen_5,5,OR,every bit as good as the name brand do not hesitate to get these
Home_and_Kitchen_5,5,OR,perfect size for my kitchen  easy to assemble very happy with this cart
Home_and_Kitchen_5,3,OR,didnt really help make a difference  must be time for a new robot
Home_and_Kitchen_5,5,OR,these hooks are gorgeous they really add an elegant touch to my shower curtain
Home_and_Kitchen_5,5,OR,"love the color love that it is lightweight
the bowls are much larger than expected"
Home_and_Kitchen_5,5,OR,this items bulky for a small apartment counter top but works like a charm
Home_and_Kitchen_5,5,OR,love love love this coffee maker it is the perfect size for my rv
Home_and_Kitchen_5,4,OR,works well even when only partially submerged makes frothing easy for beginners like me
Home_and_Kitchen_5,4,OR,went together ok and looks good in the corner the color is very dark
Home_and_Kitchen_5,5,OR,you rarely have to use the ac if you live somewhere with no humidity
Home_and_Kitchen_5,5,OR,gift for husband has sharpened every knife in the house works well no problems
Home_and_Kitchen_5,5,OR,"these are nice towels absorbs well
getting ready to see if they come in gray"
Home_and_Kitchen_5,4,OR,nice product have not had much experience with this thing the roller is awesome
Home_and_Kitchen_5,4,OR,plastic a little flimsy but it does hold many photos and keeps them safe
Home_and_Kitchen_5,5,OR,this knife sharpener works really well i also sharpen my sewing scissors with it
Home_and_Kitchen_5,5,OR,this product is sturdy and has a nice design  will last and last
Home_and_Kitchen_5,4,OR,decent for the price i am using it behind my love seatso it works
Home_and_Kitchen_5,4,OR,definitely not water proof but worth the price keeps the dust and dirt away
Home_and_Kitchen_5,3,OR,very nice but you have to be careful in handling the edges crack easily
Home_and_Kitchen_5,5,OR,had a mismatched header vs bed frame  this worked great have recommended since
Home_and_Kitchen_5,5,OR,it was a gift for my daughter and she said it really works well
Home_and_Kitchen_5,3,OR,"kind of cheap really thin metal does the trick
exactly what youd expect for 199"
Home_and_Kitchen_5,5,OR,love this product wish it had built in razor for cutting otherwise im happy
Home_and_Kitchen_5,5,OR,cute  my granddaughter is 3  has it in her play kitchen set
Home_and_Kitchen_5,5,OR,a gift for my granddaughter after she saw mine and we both love them
Home_and_Kitchen_5,5,OR,this worked great for my skin and my hair definitely recommend it to others
Home_and_Kitchen_5,5,OR,simply put they are fantastic  very happy with my purchase  thank you
Home_and_Kitchen_5,5,OR,easy to cut let the right amount of light in and keeps peepers out
Home_and_Kitchen_5,5,OR,my wife and i put this together rather quickly and it looks really good
Home_and_Kitchen_5,5,OR,good price and they look lovely on my windows  ive gotten many compliments
Home_and_Kitchen_5,5,OR,these are great the mounts hold the bottle well and they come out easy
Home_and_Kitchen_5,5,OR,all the carts i got where well worth the money i paidi for them
Home_and_Kitchen_5,5,OR,enhances the mood while purifying the air doubles as a beautiful night light too
